type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
white,9.4,0.17,0.55,0.0591715976331361,0.4166666666666667,0.17105263157894737,0.34782608695652173,0.9949,3.02,0.61,0.37096774193548404,6
white,6.8,0.23,0.31,0.1301775147928994,0.3958333333333333,0.5131578947368421,0.45849802371541504,0.99126,3.06,0.64,0.46774193548387105,7
white,7.0,0.28,0.32,0.42307692307692313,0.23958333333333331,0.3815789473684211,0.4268774703557312,0.99158,3.12,0.64,0.774193548387097,7
red,7.2,0.57,0.05,0.10059171597633135,0.7500000000000001,0.19736842105263158,0.11857707509881422,0.99564,3.38,0.6,0.37096774193548404,6
white,6.0,0.19,0.26,0.698224852071006,0.40625,0.6447368421052632,0.5573122529644269,0.9972,3.3,0.36,0.1451612903225807,6
red,9.5,0.37,0.52,0.08284023668639054,0.8229166666666666,0.14473684210526316,0.17786561264822134,0.99613,3.29,0.58,0.5,6
red,7.7,0.58,0.01,0.07100591715976333,0.8229166666666666,0.14473684210526316,0.04743083003952569,0.99568,3.32,0.56,0.40322580645161293,7
white,5.7,0.22,0.22,0.9497041420118343,0.3645833333333333,0.5,0.41106719367588934,0.99855,3.24,0.48,0.16129032258064518,6
red,8.6,0.52,0.38,0.053254437869822494,0.9062500000000001,0.05263157894736842,0.04743083003952569,0.99666,3.2,0.52,0.2258064516129033,5
white,6.7,0.265,0.22,0.4733727810650888,0.40625,0.6973684210526315,0.758893280632411,0.9955,3.25,0.41,0.35483870967741926,5
white,6.6,0.3,0.74,0.23668639053254437,0.3333333333333333,0.4605263157894737,0.6047430830039525,0.9946,3.21,0.45,0.3064516129032259,5
white,8.8,0.35,0.49,0.02366863905325444,0.28124999999999994,0.17105263157894737,0.1976284584980237,0.992,2.96,0.33,0.40322580645161293,4
white,6.8,0.32,0.39,0.5325443786982249,0.17708333333333334,0.4342105263157895,0.466403162055336,0.99286,3.18,0.35,0.6612903225806451,6
white,6.7,0.22,0.33,0.03550295857988166,0.28124999999999994,0.4605263157894737,0.31620553359683795,0.99058,3.1,0.76,0.5483870967741936,6
white,8.5,0.28,0.34,0.7810650887573966,0.3333333333333333,0.40789473684210525,0.6126482213438735,0.9981,3.13,0.4,0.3064516129032259,6
white,6.8,0.31,0.3,0.43786982248520717,0.19791666666666669,0.42105263157894735,0.45849802371541504,0.99164,3.13,0.63,0.7419354838709677,7
red,6.2,0.44,0.39,0.11242603550295859,0.7083333333333334,0.06578947368421052,0.03162055335968379,0.99555,3.51,0.69,0.48387096774193555,6
white,6.6,0.085,0.33,0.047337278106508875,0.28124999999999994,0.21052631578947367,0.40711462450592883,0.99306,3.27,0.61,0.24193548387096778,6
white,7.4,0.28,0.36,0.029585798816568056,0.19791666666666669,0.5394736842105263,0.391304347826087,0.9893,2.99,0.39,0.7096774193548389,7
white,7.0,0.25,0.45,0.10059171597633135,0.37499999999999994,0.5131578947368421,0.4426877470355731,0.99064,3.16,0.48,0.6290322580645162,7
white,5.2,0.31,0.2,0.10650887573964497,0.18750000000000003,0.34210526315789475,0.43873517786561267,0.98886,3.56,0.45,0.8064516129032259,7
white,7.0,0.24,0.3,0.21301775147928997,0.3229166666666667,0.5263157894736842,0.8181818181818182,0.9927,3.28,0.49,0.6129032258064518,6
white,5.7,0.27,0.16,0.49704142011834324,0.4583333333333333,0.40789473684210525,0.4150197628458498,0.99474,3.36,0.37,0.3870967741935485,6
white,7.7,0.12,0.32,0.047337278106508875,0.53125,0.6052631578947368,0.5691699604743083,0.9952,3.37,0.42,0.1935483870967741,6
white,6.5,0.22,0.19,0.029585798816568056,0.5729166666666666,0.4605263157894737,0.7312252964426877,0.99297,3.05,0.5,0.24193548387096778,6
white,7.3,0.15,0.4,0.08284023668639054,0.4270833333333333,0.3026315789473684,0.33992094861660077,0.9932,3.14,0.45,0.40322580645161293,5
white,6.4,0.25,0.53,0.3550295857988166,0.3020833333333333,0.7631578947368421,0.9011857707509882,0.9955,3.03,0.42,0.12903225806451626,5
white,8.6,0.23,0.25,0.6331360946745563,0.22916666666666666,0.15789473684210525,0.3557312252964427,0.99645,3.11,0.4,0.4516129032258066,5
white,6.7,0.48,0.32,0.047337278106508875,0.12500000000000003,0.27631578947368424,0.45454545454545453,0.9889,3.15,0.53,0.7580645161290323,7
white,6.5,0.41,0.22,0.24852071005917162,0.44791666666666663,0.631578947368421,0.5375494071146245,0.9946,3.14,0.62,0.1935483870967741,5
red,13.2,0.38,0.55,0.12426035502958581,0.7500000000000001,0.05263157894736842,0.039525691699604744,1.0006,2.98,0.54,0.2258064516129033,5
white,7.0,0.22,0.29,0.49112426035502965,0.4270833333333333,0.3026315789473684,0.33201581027667987,0.99556,3.29,0.46,0.2903225806451614,6
white,6.5,0.25,0.5,0.4142011834319527,0.3958333333333333,0.6973684210526315,0.7035573122529645,0.99572,3.17,0.45,0.1935483870967741,5
white,7.3,0.3,0.74,0.7633136094674557,0.3125,0.5921052631578947,0.6284584980237155,0.9982,3.02,0.4,0.11290322580645151,5
white,7.0,0.28,0.36,0.02366863905325444,0.27083333333333337,0.09210526315789473,0.25296442687747034,0.9899,3.09,0.46,0.6612903225806451,6
white,6.4,0.16,0.37,0.053254437869822494,0.29166666666666663,0.34210526315789475,0.40711462450592883,0.99345,3.38,0.5,0.2903225806451614,6
white,6.8,0.19,0.32,0.4142011834319527,0.4166666666666667,0.47368421052631576,0.39920948616600793,0.99332,3.12,0.44,0.4354838709677419,7
white,6.8,0.18,0.3,0.7218934911242605,0.5520833333333333,0.23684210526315788,0.6521739130434783,0.99808,3.0,0.52,0.16129032258064518,7
red,8.4,0.62,0.12,0.07100591715976333,0.65625,0.4868421052631579,0.15810276679841898,0.99504,3.38,0.89,0.6129032258064518,6
white,6.4,0.22,0.38,0.5029585798816568,0.3645833333333333,0.4473684210526316,0.4782608695652174,0.99326,2.97,0.3,0.48387096774193555,7
white,6.4,0.22,0.49,0.4082840236686391,0.46875,0.5394736842105263,0.5731225296442688,0.9948,3.27,0.52,0.3387096774193548,6
red,9.9,0.25,0.46,0.06508875739644972,0.5520833333333333,0.32894736842105265,0.1422924901185771,0.9959,3.18,0.83,0.41935483870967744,6
white,7.6,0.28,0.39,0.03550295857988166,0.3020833333333333,0.2631578947368421,0.4308300395256917,0.994,3.16,0.67,0.32258064516129037,6
red,8.0,0.715,0.22,0.10059171597633135,0.6875,0.15789473684210525,0.2964426877470356,0.99688,3.24,0.54,0.24193548387096778,6
white,6.9,0.25,0.35,0.5088757396449705,0.2604166666666667,0.5394736842105263,0.5691699604743083,0.9947,3.21,0.36,0.5645161290322581,6
white,6.9,0.19,0.33,0.0591715976331361,0.3125,0.34210526315789475,0.36363636363636365,0.9898,3.09,0.46,0.6935483870967744,7
white,7.0,0.24,0.34,0.14201183431952663,0.27083333333333337,0.4605263157894737,0.3794466403162055,0.9905,3.18,0.43,0.6774193548387096,6
white,8.0,0.2,0.44,0.02366863905325444,0.5,0.3026315789473684,0.4150197628458498,0.99158,3.09,0.32,0.5161290322580645,6
white,6.7,0.34,0.43,0.0591715976331361,0.3333333333333333,0.3684210526315789,0.4268774703557312,0.99014,3.23,0.44,0.7419354838709677,6
red,13.3,0.43,0.58,0.07692307692307691,0.6354166666666667,0.18421052631578946,0.13438735177865613,1.0004,3.06,0.49,0.16129032258064518,5
white,6.9,0.19,0.49,0.3550295857988166,0.28124999999999994,0.631578947368421,0.6561264822134387,0.9932,3.2,0.27,0.5645161290322581,6
red,9.2,0.92,0.24,0.1183431952662722,0.8125,0.14473684210526316,0.3438735177865613,0.9998,3.48,0.54,0.2903225806451614,5
white,6.1,0.2,0.25,0.03550295857988166,0.3020833333333333,0.4342105263157895,0.48221343873517786,0.9921,3.24,0.44,0.3387096774193548,5
white,7.7,0.16,0.41,0.06508875739644972,0.40625,0.7763157894736842,0.6600790513833992,0.9932,3.24,0.66,0.5161290322580645,7
white,6.1,0.27,0.33,0.09467455621301776,0.12500000000000003,0.32894736842105265,0.43873517786561267,0.9886,3.12,0.3,0.7258064516129034,6
white,7.0,0.16,0.36,0.1183431952662722,0.20833333333333337,0.35526315789473684,0.36363636363636365,0.99126,3.11,0.37,0.5161290322580645,7
white,6.6,0.29,0.29,0.07100591715976333,0.28124999999999994,0.4868421052631579,0.3794466403162055,0.98819,3.08,0.42,0.9193548387096774,7
white,7.0,0.24,0.36,0.1301775147928994,0.2604166666666667,0.27631578947368424,0.4189723320158103,0.99,3.19,0.38,0.7419354838709677,8
red,5.3,0.47,0.11,0.09467455621301776,0.40625,0.19736842105263158,0.32806324110671936,0.99182,3.54,0.88,0.8978494629032259,7
white,6.9,0.15,0.28,0.2248520710059172,0.20833333333333337,0.17105263157894737,0.39920948616600793,0.99347,3.24,0.46,0.3870967741935485,8
white,7.5,0.31,0.51,0.8402366863905327,0.3125,0.8026315789473685,0.782608695652174,0.9982,3.2228770996174956,0.6,0.24193548387096778,5
white,7.3,0.24,0.41,0.7692307692307693,0.4270833333333333,0.5263157894736842,0.6798418972332015,0.9988,3.37,0.43,0.2741935483870967,5
white,5.5,0.16,0.31,0.03550295857988166,0.17708333333333334,0.39473684210526316,0.2450592885375494,0.9898,3.33,0.44,0.5860215048387096,6
white,6.1,0.3,0.47,0.047337278106508875,0.4166666666666667,0.6447368421052632,0.7154150197628458,0.9927,3.19,0.45,0.24193548387096778,5
red,8.0,0.6,0.22,0.08875739644970415,0.7395833333333334,0.3157894736842105,0.391304347826087,0.99613,3.3,0.49,0.3064516129032259,5
white,6.6,0.4,0.46,0.3313609467455622,0.4895833333333333,0.5394736842105263,0.9288537549407114,0.9968,3.5,0.6,0.3064516129032259,5
white,7.0,0.28,0.39,0.47928994082840237,0.43749999999999994,0.40789473684210525,0.5335968379446641,0.9961,3.38,0.53,0.40322580645161293,6
white,6.6,0.25,0.41,0.4023668639053255,0.35416666666666663,0.3684210526315789,0.5731225296442688,0.9946,3.15,0.6,0.35483870967741926,7
red,8.0,0.59,0.05,0.08284023668639054,0.8333333333333334,0.14473684210526316,0.10276679841897234,0.99735,3.36,0.61,0.32258064516129037,5
white,5.1,0.165,0.22,0.3017751479289941,0.3958333333333333,0.5394736842105263,0.5533596837944664,0.9934,3.18,0.55,0.3064516129032259,6
white,6.7,0.19,0.36,0.029585798816568056,0.17708333333333334,0.8157894736842105,0.541501976284585,0.9912,3.27,0.48,0.48387096774193555,6
white,8.3,0.25,0.33,0.11242603550295859,0.4583333333333333,0.14473684210526316,0.2608695652173913,0.99404,2.89,0.48,0.24193548387096778,5
red,7.1,0.67,0.0,0.10059171597633135,0.7708333333333334,0.2236842105263158,0.08300395256916997,0.99768,3.44,0.54,0.2258064516129033,5
white,6.2,0.35,0.03,0.03550295857988166,0.5729166666666666,0.3684210526315789,0.4505928853754941,0.9934,3.22,0.54,0.17741935483870963,5
white,6.2,0.16,0.47,0.047337278106508875,0.20833333333333337,0.2894736842105263,0.2964426877470356,0.99,3.26,0.42,0.6774193548387096,6
white,7.3,0.3,0.42,0.3994082840236687,0.16666666666666666,0.6578947368421053,0.6679841897233202,0.9928,3.04,0.32,0.5483870967741936,6
white,7.1,0.43,0.25,0.1301775147928994,0.28124999999999994,0.5526315789473685,0.4980237154150198,0.98975,3.21,0.47,0.870967741935484,6
white,9.2,0.15,0.68,0.0591715976331361,0.38541666666666663,0.27631578947368424,0.4901185770750988,0.9948,3.02,0.45,0.3870967741935485,6
white,6.8,0.26,0.32,0.37869822485207105,0.3333333333333333,0.4868421052631579,0.4426877470355731,0.9939,3.25,0.52,0.4516129032258066,6
white,6.1,0.41,0.0,0.0591715976331361,0.5625,0.4605263157894737,0.3201581027667984,0.9914,3.27,0.67,0.4516129032258066,6
white,6.9,0.33,0.26,0.26035502958579887,0.18750000000000003,0.5921052631578947,0.541501976284585,0.9924,3.25,0.43,0.5161290322580645,7
white,6.7,0.21,0.37,0.11242603550295859,0.2604166666666667,0.4473684210526316,0.32806324110671936,0.9913,3.25,0.5,0.48387096774193555,7
white,8.5,0.17,0.31,0.02366863905325444,0.15625,0.15789473684210525,0.3359683794466403,0.993,2.79,0.37,0.3387096774193548,5
white,6.4,0.25,0.3,0.2899408284023669,0.3020833333333333,0.18421052631578946,0.48616600790513836,0.9948,3.14,0.49,0.25806451612903225,6
red,10.0,0.31,0.47,0.1183431952662722,0.7916666666666667,0.17105263157894737,0.1067193675889328,0.99965,3.36,0.8,0.40322580645161293,7
red,8.1,0.575,0.22,0.08875739644970415,0.7083333333333334,0.14473684210526316,0.233201581027668,0.9967,3.29,0.51,0.1935483870967741,5
white,6.7,0.24,0.41,0.13609467455621302,0.3125,0.618421052631579,0.45849802371541504,0.99052,3.25,0.43,0.6451612903225807,5
white,7.6,0.32,0.36,0.0591715976331361,0.3229166666666667,0.40789473684210525,0.5889328063241107,0.993,3.23,0.52,0.5322580645161292,6
red,6.2,0.6,0.08,0.08284023668639054,0.84375,0.40789473684210525,0.15019762845849802,0.9949,3.45,0.58,0.40322580645161293,5
white,6.7,0.31,0.09,0.047337278106508875,0.3125,0.6842105263157895,0.5335968379446641,0.99206,3.12,0.44,0.3387096774193548,5
red,6.4,0.37,0.25,0.07692307692307691,0.6770833333333334,0.2631578947368421,0.16996047430830039,0.9974,3.57,0.62,0.2903225806451614,6
white,6.7,0.22,0.39,0.03550295857988166,0.4166666666666667,0.32894736842105265,0.5770750988142292,0.99346,3.5,0.47,0.32258064516129037,6
red,7.2,0.38,0.38,0.1301775147928994,0.6145833333333334,0.2894736842105263,0.1422924901185771,0.99356,3.34,0.72,0.7903225806451615,7
white,6.1,0.22,0.49,0.053254437869822494,0.43749999999999994,0.2236842105263158,0.3201581027667984,0.9928,3.3,0.46,0.25806451612903225,5
white,6.5,0.29,0.52,0.4319526627218936,0.4166666666666667,0.4473684210526316,0.7351778656126482,0.99551,3.16,0.51,0.24193548387096778,6
red,6.4,0.57,0.14,0.1952662721893491,0.6354166666666667,0.34210526315789475,0.2648221343873518,0.99669,3.32,0.48,0.1935483870967741,5
white,6.8,0.18,0.35,0.2840236686390533,0.46875,0.6842105263157895,0.541501976284585,0.99287,3.1,0.54,0.48387096774193555,7
white,6.5,0.23,0.25,0.9881656804733728,0.38541666666666663,0.18421052631578946,0.41106719367588934,0.99828,3.15,0.42,0.1935483870967741,6
white,5.6,0.23,0.29,0.14792899408284024,0.14583333333333334,0.23684210526315788,0.32806324110671936,0.99068,3.25,0.51,0.5161290322580645,6
white,6.7,0.32,0.32,0.06508875739644972,0.22916666666666666,0.39473684210526316,0.4268774703557312,0.98946,3.12,0.35,0.7258064516129034,6
red,7.5,0.51,0.02,0.06508875739644972,0.7812500000000001,0.15789473684210525,0.09881422924901186,0.99538,3.36,0.54,0.40322580645161293,6
white,6.7,0.24,0.3,0.5680473372781065,0.6354166666666667,0.5657894736842105,0.6837944664031621,0.99666,2.86,0.46,0.1451612903225807,6
red,8.8,0.37,0.48,0.08875739644970415,0.9166666666666667,0.5,0.549407114624506,0.9975,3.04,1.03,0.20967741935483886,5
white,5.8,0.13,0.26,0.26627218934911245,0.3125,0.23684210526315788,0.383399209486166,0.99478,3.36,0.47,0.20967741935483886,6
red,7.7,0.63,0.08,0.07692307692307691,0.6979166666666667,0.18421052631578946,0.08300395256916997,0.9967,3.32,0.54,0.24193548387096778,6
red,8.1,0.66,0.7,0.09467455621301776,0.9270833333333334,0.3157894736842105,0.48616600790513836,0.9972,3.08,0.53,0.16129032258064518,5
red,9.5,0.37,0.52,0.08284023668639054,0.7604166666666667,0.06578947368421052,0.07905138339920949,0.998,3.18,0.51,0.24193548387096778,5
white,6.1,0.27,0.43,0.4082840236686391,0.4166666666666667,0.8421052631578947,0.9367588932806324,0.9957,3.12,0.47,0.16129032258064518,5
white,8.5,0.24,0.47,0.8639053254437871,0.5,0.5131578947368421,0.9011857707509882,1.0005,3.02,0.66,0.16129032258064518,5
white,7.1,0.32,0.4,0.053254437869822494,0.2604166666666667,0.15789473684210525,0.308300395256917,0.9944,3.42,0.6,0.3870967741935485,5
white,4.8,0.26,0.23,0.591715976331361,0.2604166666666667,0.2894736842105263,0.4150197628458498,0.99274,3.46,0.28,0.5645161290322581,7
white,6.2,0.16,0.32,0.029585798816568056,0.28124999999999994,0.9605263157894737,0.7035573122529645,0.99096,3.22,0.41,0.48387096774193555,6
white,6.8,0.73,0.2,0.3550295857988166,0.46875,0.3157894736842105,0.233201581027668,0.99324,3.12,0.28,0.5,4
white,6.8,0.36,0.32,0.0591715976331361,0.3125,0.11842105263157894,0.466403162055336,0.9948,3.3,0.67,0.25806451612903225,5
white,6.6,0.23,0.37,0.4674556213017752,0.28124999999999994,0.5921052631578947,0.5810276679841897,0.99576,3.2,0.48,0.2258064516129033,6
red,6.9,0.48,0.2,0.07692307692307691,0.7604166666666667,0.10526315789473684,0.06719367588932806,0.99585,3.39,0.43,0.16935483870967755,4
white,6.0,0.19,0.37,0.5384615384615384,0.23958333333333331,0.21052631578947367,0.17391304347826086,0.9932,3.08,0.66,0.6451612903225807,6
white,6.5,0.18,0.34,0.0591715976331361,0.3229166666666667,0.5526315789473685,0.5612648221343873,0.9912,3.32,0.59,0.5645161290322581,8
white,6.6,0.19,0.35,0.053254437869822494,0.29166666666666663,0.47368421052631576,0.39920948616600793,0.99006,3.18,0.68,0.6451612903225807,7
white,6.8,0.27,0.24,0.23668639053254437,0.9270833333333334,0.4605263157894737,0.4782608695652174,0.99412,3.15,0.49,0.25806451612903225,6
white,6.6,0.24,0.27,0.5739644970414203,0.3958333333333333,0.6973684210526315,0.841897233201581,0.99742,3.04,0.45,0.12903225806451626,5
red,7.8,0.32,0.44,0.12426035502958581,0.9895833333333334,0.09210526315789473,0.043478260869565216,0.99732,3.33,0.78,0.48387096774193555,7
red,8.1,0.66,0.22,0.09467455621301776,0.625,0.10526315789473684,0.06719367588932806,0.9968,3.3,1.2,0.37096774193548404,5
white,6.2,0.21,0.27,0.06508875739644972,0.3020833333333333,0.5263157894736842,0.5691699604743083,0.9933,3.49,0.71,0.40322580645161293,7
white,7.2,0.34,0.3,0.4615384615384616,0.43749999999999994,0.5131578947368421,0.6363636363636364,0.99756,3.48,0.62,0.2741935483870967,5
white,6.4,0.24,0.49,0.3076923076923077,0.4583333333333333,0.3157894736842105,0.4505928853754941,0.9942,3.01,0.98,0.40322580645161293,6
red,9.0,0.45,0.49,0.1183431952662722,0.7812500000000001,0.2631578947368421,0.2727272727272727,0.9987,3.35,0.57,0.2741935483870967,5
white,8.3,0.21,0.58,0.9763313609467457,0.4166666666666667,0.8026315789473685,0.8181818181818182,1.0006,3.01,0.51,0.20967741935483886,6
white,7.2,0.24,0.4,0.047337278106508875,0.37499999999999994,0.39473684210526316,0.3952569169960474,0.9914,2.88,0.38,0.4516129032258066,6
white,6.1,0.17,0.21,0.07692307692307691,0.84375,0.5657894736842105,0.4901185770750988,0.99255,3.07,0.41,0.2741935483870967,5
white,6.1,0.34,0.21,0.26035502958579887,0.34375,0.21052631578947367,0.5019762845849802,0.99373,3.02,0.53,0.2258064516129033,5
white,7.2,0.32,0.33,0.047337278106508875,0.20833333333333337,0.3684210526315789,0.40711462450592883,0.9902,3.15,0.51,0.774193548387097,7
white,6.3,0.28,0.3,0.14792899408284024,0.3125,0.3026315789473684,0.4308300395256917,0.9942,3.05,0.43,0.09677419354838705,5
white,6.8,0.3,0.27,0.6508875739644971,0.19791666666666669,0.27631578947368424,0.35968379446640314,0.99314,2.96,0.38,0.596774193548387,6
white,5.6,0.41,0.24,0.07692307692307691,0.2604166666666667,0.11842105263157894,0.1857707509881423,0.98815,3.32,0.5,0.8870967741935485,7
white,6.4,0.21,0.28,0.31360946745562135,0.3958333333333333,0.3684210526315789,0.37549407114624506,0.99278,3.15,0.4,0.48387096774193555,6
white,8.4,0.22,0.3,0.04142011834319528,0.3020833333333333,0.5789473684210527,0.45849802371541504,0.99178,3.13,0.54,0.4516129032258066,7
white,7.3,0.28,0.35,0.0591715976331361,0.46875,0.39473684210526316,0.5612648221343873,0.99178,3.18,0.47,0.4354838709677419,5
white,6.4,0.29,0.21,0.5355029585798817,0.3333333333333333,0.4605263157894737,0.44664031620553357,0.99334,2.99,0.34,0.4731182790322581,6
white,7.2,0.23,0.39,0.8047337278106509,0.5104166666666666,0.631578947368421,0.7351778656126482,0.9979,2.98,0.48,0.16129032258064518,7
white,6.8,0.475,0.33,0.19822485207100593,0.3958333333333333,0.19736842105263158,0.2964426877470356,0.98988,3.23,0.53,0.870967741935484,7
red,7.8,0.46,0.26,0.07692307692307691,0.8229166666666666,0.2894736842105263,0.1857707509881423,0.9981,3.43,0.74,0.1935483870967741,6
white,7.4,0.2,0.29,0.06508875739644972,0.3958333333333333,0.19736842105263158,0.3715415019762846,0.99243,3.28,0.45,0.41935483870967744,6
white,5.8,0.29,0.33,0.18343195266272191,0.20833333333333337,0.3815789473684211,0.3241106719367589,0.98994,3.25,0.42,0.6935483870967744,6
white,6.7,0.3,0.45,0.591715976331361,0.23958333333333331,0.7236842105263158,0.8142292490118577,0.997,3.22,0.59,0.24193548387096778,6
red,9.8,0.98,0.32,0.10059171597633135,0.71875,0.4473684210526316,0.5770750988142292,0.998,3.25,0.48,0.2258064516129033,5
red,7.9,0.69,0.21,0.08875739644970415,0.7395833333333334,0.42105263157894735,0.5335968379446641,0.9962,3.25,0.51,0.3064516129032259,5
white,6.2,0.23,0.38,0.0591715976331361,0.3645833333333333,0.14473684210526316,0.42292490118577075,0.99176,3.3,0.73,0.5483870967741936,5
white,6.8,0.17,0.17,0.26627218934911245,0.4166666666666667,0.32894736842105265,0.30039525691699603,0.993,3.0,0.38,0.2903225806451614,6
